$cid,CCTVID,LinkID,LookingViews_bearing,LookingViews_image,VideoStreamURL,VideoImageURL,ImageRefreshRate,LocationType,PositionLon,PositionLat,RoadID,RoadName,RoadClass,RoadDirection,RoadSection_Start,RoadSection_End,LocationMile,LayoutMapURL,SubAuthorityCode,Version
1745,CCTV-T76-W-28.84-M,1007600102800N,,,,,,0,120.61731,23.943499,100760,台76線,1,1,中興系統交流道,林厝交流道,28K+840,,NFB-CR,22.09.1
1746,CCTV-T76-W-29.24-M,,,,,,,0,120.620926,23.944057,,,,,中興系統交流道,林厝交流道,29K+240,,NFB-CR,
1747,CCTV-T76-W-29.64-M,1007600102900N,,,,,,0,120.62502,23.944748,100760,台76線,1,1,中興系統交流道,林厝交流道,29K+640,,NFB-CR,22.09.1
1748,CCTV-T76-W-30.24-M,1007600103000N,,,,,,0,120.63062,23.946396,100760,台76線,1,1,中興系統交流道,林厝交流道,30K+240,,NFB-CR,22.09.1
1749,CCTV-T76-W-30.84-M,4013900101947M,,,,,,0,120.63589,23.948591,401390,139,4,1,中興系統交流道,林厝交流道,30K+840,,NFB-CR,22.09.1
1750,CCTV-T76-W-31.44-M,1007600103100M,,,,,,0,120.64116,23.951023,100760,台76線,1,1,中興系統交流道,林厝交流道,31K+440,,NFB-CR,22.09.1
1751,CCTV-T76-W-32.04-M,1007600103100M,,,,,,0,120.646126,23.953424,100760,台76線,1,1,中興系統交流道,林厝交流道,32K+040,,NFB-CR,22.09.1
1752,CCTV-T76-W-32.39-M,1007600103200M,,,,,,0,120.64889,23.954857,100760,台76線,1,1,中興系統交流道,林厝交流道,32K+390,,NFB-CR,22.09.1
1753,CCTV-T78-E-0.6-M,1007800000030P,,,,,,0,120.18069,23.690994,100780,台78線,1,0,台西交流道,東勢交流道,0K+600,,NFB-CR,22.09.1
1754,CCTV-T78-E-4.9-M,1007800000450P,,,,,,0,120.220505,23.682661,100780,台78線,1,0,台西交流道,東勢交流道,4K+900,,NFB-CR,22.09.1
1755,CCTV-T78-E-7.9-M,1007800000700P,,,,,,0,120.2485,23.68236,100780,台78線,1,0,台西交流道,東勢交流道,7K+900,,NFB-CR,22.09.1
1756,CCTV-T78-E-15.1-M,1007801003000P,,,,,,0,120.31821,23.68732,100780,台78線,1,0,東勢交流道,元長交流道,15K+100,,NFB-CR,22.09.1
1757,CCTV-T78-E-20-M,1007800001900P,,,,,,0,120.36175,23.685186,100780,台78線,1,0,元長交流道,土庫交流道,20K+000,,NFB-CR,22.09.1
1758,CCTV-T78-E-23.1-M,1007800002200P,,,,,,0,120.388916,23.690182,100780,台78線,1,0,土庫交流道,虎尾交流道,23K+100,,NFB-CR,22.09.1
1759,CCTV-T78-E-24.7-M,1007800002400P,,,,,,0,120.404175,23.691107,100780,台78線,1,0,土庫交流道,虎尾交流道,24K+700,,NFB-CR,22.09.1
1760,CCTV-T78-E-27.4-M,1007800002600P,,,,,,0,120.42792,23.684597,100780,台78線,1,0,虎尾交流道,雲林系統交流道,27K+400,,NFB-CR,22.09.1
1761,CCTV-T78-E-29.2-M,1007800002800P,,,,,,0,120.44499,23.679304,100780,台78線,1,0,虎尾交流道,雲林系統交流道,29K+200,,NFB-CR,22.09.1
1762,CCTV-T78-E-31.53-M,1007800003100P,,,,,,0,120.46088,23.663357,100780,台78線,1,0,雲林系統交流道,斗南交流道,31K+530,,NFB-CR,22.09.1
1763,CCTV-T78-E-32.4-M,1007800003120P,,,,,,0,120.467834,23.65876,100780,台78線,1,0,雲林系統交流道,斗南交流道,32K+400,,NFB-CR,22.09.1
1764,CCTV-T78-E-36.2-M,1007800003500P,,,,,,0,120.50322,23.662605,100780,台78線,1,0,斗南交流道,古坑交流道,36K+200,,NFB-CR,22.09.1
1765,CCTV-T78-E-42.8-M,1007800004100P,,,,,,0,120.560875,23.667517,100780,台78線,1,0,古坑交流道,古坑系統交流道,42K+800,,NFB-CR,22.09.1
1766,CCTV-T78-W-0.8-M,1007800100050P,,,,,,0,120.1848,23.689985,100780,台78線,1,1,東勢交流道,台西交流道,0K+800,,NFB-CR,22.09.1
1767,CCTV-T78-W-11.3-M,1007800101100P,,,,,,0,120.28544,23.689787,100780,台78線,1,1,元長交流道,東勢交流道,11K+300,,NFB-CR,22.09.1
1768,CCTV-T78-W-17.1-M,1007800101700P,,,,,,0,120.33931,23.680363,100780,台78線,1,1,土庫交流道,元長交流道,17K+100,,NFB-CR,22.09.1
1769,CCTV-T78-W-22.2-M,1007800102200P,,,,,,0,120.38508,23.691614,100780,台78線,1,1,土庫交流道,元長交流道,22K+200,,NFB-CR,22.09.1
1770,CCTV-T78-W-25.46-M,1007800102500P,,,,,,0,120.41558,23.68954,100780,台78線,1,1,雲林系統交流道,虎尾交流道,25K+460,,NFB-CR,22.09.1
1771,CCTV-T78-W-39.431-M,1007800103900P,,,,,,0,120.53784,23.670034,100780,台78線,1,1,古坑系統交流道,古坑交流道,39K+431,,NFB-CR,22.09.1
1772,CCTV-T82-E-2-M,1008200000200Q,,,,,,0,120.165054,23.459307,100820,台82線,1,0,東石交流道,朴子交流道,2K+000,,NFB-SR,22.09.1
1773,CCTV-T82-E-4.6-M,1008200000460Q,,,,,,0,120.19031,23.45665,100820,台82線,1,0,東石交流道,朴子交流道,4K+600,,NFB-SR,22.09.1
1774,CCTV-T82-E-7.77-M,1008200100700Q,,,,,,0,120.21703,23.453835,100820,台82線,1,1,東石交流道,朴子交流道,7K+770,,NFB-SR,22.09.1
1775,CCTV-T82-E-9.5-M,1008201001000Q,,,,,,0,120.23778,23.45242,100820,台82線,1,0,東石交流道,朴子交流道,9K+500,,NFB-SR,22.09.1
1776,CCTV-T82-E-11-M,1008201001010Q,,,,,,0,120.25252,23.4517,100820,台82線,1,0,朴子交流道,祥和交流道,11K+000,,NFB-SR,22.09.1
1777,CCTV-T82-E-14.8-M,1008201002050Q,,,,,,0,120.28555,23.44111,100820,台82線,1,0,祥和交流道,鹿草交流道,14K+800,,NFB-SR,22.09.1
1778,CCTV-T82-E-18.04-M,1008200001800Q,,,,,,0,120.31306,23.428888,100820,台82線,1,0,祥和交流道,鹿草交流道,18K+040,,NFB-SR,22.09.1
1779,CCTV-T82-E-18.869-M,1008200001890Q,,,,,,0,120.3265,23.428509,100820,台82線,1,0,鹿草交流道,嘉義系統交流道,18K+869,,NFB-SR,22.09.1
1780,CCTV-T82-E-25.34-M,1008201005020Q,,,,,,0,120.38306,23.418888,100820,台82線,1,0,嘉義系統交流道,水上交流道,25K+340,,NFB-SR,22.09.1
1781,CCTV-T82-E-27.214-M,1008200002700Q,,,,,,0,120.40713,23.418785,100820,台82線,1,0,水上交流道,中和交流道,27K+214,,NFB-SR,22.09.1
1782,CCTV-T82-E-29.994-M,1008200003020Q,,,,,,0,120.430374,23.425661,100820,台82線,1,0,水上交流道,中和交流道,29K+994,,NFB-SR,22.09.1
1783,CCTV-T82-E-30.489-M,1008200003100Q,,,,,,0,120.43699,23.427101,100820,台82線,1,0,水上交流道,中和交流道,30K+489,,NFB-SR,22.09.1
1784,CCTV-T82-E-30.991-M,1008200003100Q,,,,,,0,120.441216,23.428196,100820,台82線,1,0,中和交流道,嘉義交流道,30K+991,,NFB-SR,22.09.1
1785,CCTV-T82-E-32.909-M,1008200003300Q,,,,,,0,120.45996,23.433228,100820,台82線,1,0,嘉義交流道,水上系統交流道,32K+909,,NFB-SR,22.09.1
1786,CCTV-T82-W-0.84-M,1008200100060Q,,,,,,0,120.1539,23.45829,100820,台82線,1,1,朴子交流道,東石交流道,0K+840,,NFB-SR,22.09.1
1787,CCTV-T82-W-6.3-M,1008200100630Q,,,,,,0,120.20672,23.454866,100820,台82線,1,1,朴子交流道,東石交流道,6K+300,,NFB-SR,22.09.1
1788,CCTV-T82-W-13.09-M,6701940600050Q,,,,,,0,120.2721,23.45119,670194Q,台82側車道,6,6,祥和交流道,朴子交流道,13K+090,,NFB-SR,22.09.1
1789,CCTV-T82-W-16.184-M,1008200101600Q,,,,,,0,120.30025,23.43065,100820,台82線,1,1,鹿草交流道,祥和交流道,16K+184,,NFB-SR,22.09.1
1790,CCTV-T82-W-19.597-M,1008200102000Q,,,,,,0,120.332825,23.428356,100820,台82線,1,1,嘉義系統交流道,鹿草交流道,19K+597,,NFB-SR,22.09.1
1791,CCTV-T82-W-22.303-M,1008200102200Q,,,,,,0,120.359795,23.423847,100820,台82線,1,1,嘉義系統交流道,鹿草交流道,22K+303,,NFB-SR,22.09.1
1792,CCTV-T82-W-29.713-M,1008200103030Q,,,,,,0,120.430275,23.42577,100820,台82線,1,1,中和交流道,水上交流道,29K+713,,NFB-SR,22.09.1
1793,CCTV-T82-W-33.482-M,1008200103390Q,,,,,,0,120.464966,23.430681,100820,台82線,1,1,水上系統交流道,嘉義交流道,33K+482,,NFB-SR,22.09.1
1794,CCTV-T84-E-1.3-M,1008400000100D,,,,,,0,120.1378,23.27449,100840,台84線,1,0,北門交流道,學甲交流道,1K+300,,NFB-SR,22.09.1
1795,CCTV-T84-E-3.2-M,1008400000300D,,,,,,0,120.156204,23.272541,100840,台84線,1,0,北門交流道,學甲交流道,3K+200,,NFB-SR,22.09.1
1796,CCTV-T84-E-11.9-M,1008400001100D,,,,,,0,120.222046,23.227633,100840,台84線,1,0,學甲交流道,下營系統交流道,11K+900,,NFB-SR,22.09.1
1797,CCTV-T84-E-13.41-M,1008401003000D,,,,,,0,120.234825,23.220877,100840,台84線,1,0,學甲交流道,下營系統交流道,13K+410,,NFB-SR,22.09.1
1798,CCTV-T84-E-16.7-M,1008400001600D,,,,,,0,120.260605,23.203503,100840,台84線,1,0,下營系統交流道,麻豆交流道,16K+700,,NFB-SR,22.09.1
1799,CCTV-T84-E-17.554-M,1008400001700D,,,,,,0,120.26604,23.198421,100840,台84線,1,0,下營系統交流道,麻豆交流道,17K+554,,NFB-SR,22.09.1
1800,CCTV-T84-E-22.05-M,1008400002210D,,,,,,0,120.303055,23.180277,100840,台84線,1,0,西庄交流道,渡頭交流道,22K+050,,NFB-SR,22.09.1
1801,CCTV-T84-E-27.02-M,0000301060040D,,,,,,0,120.34611,23.165277,000030,國道3號,0,0,渡頭交流道,官田系統交流道,27K+020,,NFB-SR,22.09.1
1802,CCTV-T84-E-32.333-M,1008400003200D,,,,,,0,120.378525,23.13958,100840,台84線,1,0,官田系統交流道,頭社交流道,32K+333,,NFB-SR,22.09.1
1803,CCTV-T84-E-35.12-M,1008401009023D,,,,,,0,120.40417,23.141111,100840,台84線,1,0,頭社交流道,二溪交流道,35K+120,,NFB-SR,22.09.1
